# RESUMO ESTATÍSTICO - COMPARAÇÃO DE TREINAMENTOS
##################################################
# Arquivo: training_data.json
# Robot: robot_stage4
# Algorithm: TD3
# Environment: todos_alternados
# Data: 2025-11-27T10:20:18.673579
##################################################
# QUADRO DE RESUMO POR TIPO DE PISTA
Métrica,PR,PBA,PG,PRB,PRD,PRA,MÉDIA
Total Episódios,831,832,832,831,831,832,
Melhor Distancia,7.956,9.011,7.762,8.21,7.743,4.6,
Maior Recompensa,3989.755,4790.87,4063.704,4108.724,3026.948,3642.044,
Menor Distância,-1.235,-1.214,-1.496,-1.322,-1.425,-1.288,
Média recompensa,443.672,433.445,476.893,430.762,234.29,328.199,391.21
Média Distância,1.334,1.332,1.415,1.336,1.23,0.396,1.174
Episodios de sucesso,0,1,0,0,0,0,
Percentual de Sucessos,0.00%,0.10%,0.00%,0.00%,0.00%,0.00%,0.00%
Total de Passos,99835,101298,116110,103621,72945,124593,
Total tempo (s),3327.833,3376.6,3870.333,3454.033,2431.5,4153.1,
Primeiro episódio de Sucesso,0,4903,0,0,0,0,
Soma passos até Primeiro Sucesso,0,97206,0,0,0,0,
Tempo do Primeiro Sucesso (s),0,14.967,0,0,0,0,
Número do Episódio mais rápido >9m,0,4903,0,0,0,0,
Melhor Tempo do Percurso (9m) (s),0,14.967,0,0,0,0,
% Sucessos depois de 9m,0.00%,6.70%,0.00%,0.00%,0.00%,0.00%,6.70%
##################################################
# DADOS DETALHADOS DOS EPISÓDIOS
Pista,episodio,distancia,tempo,recompensa,passos,successos,imu_x,imu_y,imu_z,roll_deg,pitch_deg,yaw_deg,imu_average_x_vel,imu_average_y_vel,imu_average_z_vel,roll_vel_deg,pitch_vel_deg,yaw_vel_deg,imu_x_vel,imu_y_vel,imu_z_vel,roll,pitch,yaw,roll_vel,pitch_vel,yaw_vel
PRA,4449,2.571,15.000,3011.501,450,0,2.721,0.225,1.148,7.362,34.878,20.244,0.195,0.000,0.001,-9.295,-10.710,0.063,0.146,0.089,0.352,0.128,0.609,0.353,-0.162,-0.187,0.001
PRB,4450,2.182,7.067,1434.860,212,0,2.332,0.443,0.582,-43.525,-39.007,65.390,0.341,0.044,-0.049,7.561,-169.929,8.095,-1.800,-0.134,-1.148,-0.760,-0.681,1.141,0.132,-2.966,0.141
PRD,4451,4.703,5.400,1624.314,162,0,4.853,0.919,0.131,24.393,65.425,63.989,0.925,0.166,-0.142,-7.537,51.860,-4.624,0.465,-0.103,-0.039,0.426,1.142,1.117,-0.132,0.905,-0.081
PR,4452,3.285,5.400,1383.126,162,0,3.435,0.977,0.748,25.426,53.131,61.493,0.655,0.181,-0.032,-99.872,144.755,32.694,0.333,0.022,-0.449,0.444,0.927,1.073,-1.743,2.526,0.571
PBA,4453,3.520,6.767,1439.025,203,0,3.670,0.350,0.697,22.562,50.062,63.838,0.543,0.051,-0.055,-20.743,96.138,5.230,1.385,-0.123,-0.501,0.394,0.874,1.114,-0.362,1.678,0.091
PG,4454,4.667,8.600,1968.962,258,0,4.817,0.032,0.651,44.732,72.517,61.166,0.570,0.017,-0.042,58.423,100.962,22.773,0.414,-0.159,-0.419,0.781,1.266,1.068,1.020,1.762,0.397
PRA,4455,3.478,15.000,3177.213,450,0,3.628,-0.321,1.298,-2.196,34.038,3.632,0.258,-0.032,0.004,0.787,79.122,3.597,0.046,-0.019,-0.169,-0.038,0.594,0.063,0.014,1.381,0.063
PRB,4456,6.866,15.000,3244.242,450,0,7.016,0.010,0.733,12.951,64.797,27.198,0.487,-0.002,-0.017,-0.921,3.638,-0.009,0.049,0.011,-0.006,0.226,1.131,0.475,-0.016,0.064,-0.000
PRD,4457,6.785,7.833,2284.143,235,0,6.935,0.267,-0.464,-65.466,67.696,-60.269,0.913,0.039,-0.175,-74.372,110.731,39.313,1.726,0.759,-1.468,-1.143,1.182,-1.052,-1.298,1.933,0.686
PR,4458,3.922,7.000,1706.715,210,0,4.072,1.680,0.475,-42.396,41.201,-12.558,0.592,0.246,-0.085,-132.227,88.333,14.671,-0.078,2.343,-2.054,-0.740,0.719,-0.219,-2.308,1.542,0.256
PBA,4459,3.011,6.267,1464.466,188,0,3.161,0.314,0.570,-44.873,-55.216,64.749,0.514,0.052,-0.081,-22.703,-187.200,-0.967,-1.719,1.007,-2.455,-0.783,-0.964,1.130,-0.396,-3.267,-0.017
PG,4460,0.316,3.667,105.672,110,0,0.466,-0.131,0.868,-85.162,-81.714,101.412,0.103,-0.037,-0.085,-45.709,-207.000,65.422,-2.101,0.317,-1.866,-1.486,-1.426,1.770,-0.798,-3.613,1.142
PRA,4461,1.301,5.200,675.980,156,0,1.451,0.456,0.626,-70.908,15.988,-15.402,0.284,0.088,-0.075,-115.598,55.617,-28.762,0.768,1.044,-2.181,-1.238,0.279,-0.269,-2.018,0.971,-0.502
PRB,4462,6.637,12.867,2378.641,386,0,6.787,0.618,0.465,-47.750,42.541,-35.247,0.542,0.055,-0.047,-133.896,130.218,71.485,1.256,1.247,-1.321,-0.833,0.742,-0.615,-2.337,2.273,1.248
PRD,4463,5.210,6.533,2017.555,196,0,5.360,1.078,0.141,22.449,44.036,64.339,0.848,0.161,-0.121,79.326,-14.088,105.304,1.226,-0.369,-0.491,0.392,0.769,1.123,1.384,-0.246,1.838
PR,4464,2.825,4.433,1174.355,133,0,2.975,0.300,0.725,23.770,50.937,61.398,0.692,0.051,-0.041,-85.901,105.491,3.285,0.694,0.229,-0.245,0.415,0.889,1.072,-1.499,1.841,0.057
PBA,4465,6.435,15.000,3349.528,450,0,6.585,-0.245,0.772,11.503,41.907,-1.485,0.454,-0.011,-0.013,17.997,-11.945,9.860,0.336,-0.458,-0.143,0.201,0.731,-0.026,0.314,-0.208,0.172
PG,4466,5.898,7.833,2433.448,235,0,6.048,0.080,0.675,44.044,64.213,62.757,0.794,0.015,-0.045,14.746,85.140,12.547,0.595,-0.726,-0.356,0.769,1.121,1.095,0.257,1.486,0.219
PRA,4467,2.918,11.733,2153.290,352,0,3.068,2.201,0.812,-65.685,-24.834,22.819,0.277,0.188,-0.031,-190.277,-105.373,119.231,-0.585,2.034,-2.636,-1.146,-0.433,0.398,-3.321,-1.839,2.081
PRB,4468,5.637,8.700,2393.781,261,0,5.787,0.464,0.703,37.282,68.809,62.299,0.694,0.042,-0.030,12.465,66.854,18.909,0.996,-0.666,-0.430,0.651,1.201,1.087,0.218,1.167,0.330
PRD,4469,4.800,5.133,1605.727,154,0,4.950,0.820,0.053,56.288,68.229,62.519,0.997,0.153,-0.181,40.152,130.695,-16.971,2.044,-0.092,-1.319,0.982,1.191,1.091,0.701,2.281,-0.296
PR,4470,4.975,15.000,2716.258,450,0,5.125,-0.111,0.783,4.259,44.009,-11.501,0.354,-0.009,-0.019,2.318,6.035,0.543,0.081,-0.043,-0.028,0.074,0.768,-0.201,0.040,0.105,0.009
PBA,4471,6.349,10.733,2932.595,322,0,6.499,0.166,0.701,35.777,68.905,62.095,0.632,0.009,-0.030,-18.102,62.147,6.383,0.787,-0.451,-0.116,0.624,1.203,1.084,-0.316,1.085,0.111
PG,4472,6.026,9.700,2734.087,291,0,6.176,-0.732,0.659,43.990,75.295,62.562,0.651,-0.065,-0.044,35.607,94.035,68.609,0.295,-0.340,-0.309,0.768,1.314,1.092,0.621,1.641,1.197
PRA,4473,3.797,15.000,3322.248,450,0,3.947,0.920,1.257,10.868,51.707,49.260,0.286,0.050,0.002,-5.064,40.917,18.363,0.177,0.274,-0.175,0.190,0.902,0.860,-0.088,0.714,0.321
PRB,4474,4.955,8.400,2086.283,252,0,5.105,0.683,0.720,32.000,57.795,68.780,0.624,0.068,-0.040,34.064,115.254,12.287,0.453,-0.295,-0.324,0.559,1.009,1.200,0.595,2.012,0.214
PRD,4475,2.192,3.300,711.224,99,0,2.342,0.405,0.568,13.844,36.702,60.586,0.713,0.114,-0.121,-3.159,89.811,19.325,1.370,-0.231,-0.649,0.242,0.641,1.057,-0.055,1.568,0.337
PR,4476,2.764,5.900,1378.181,177,0,2.914,-0.183,0.447,-76.619,-89.643,91.116,0.508,-0.038,-0.116,24.868,-247.207,19.955,-1.668,-0.493,-2.952,-1.337,-1.565,1.590,0.434,-4.315,0.348
PBA,4477,4.470,7.100,2153.300,213,0,4.620,0.355,0.730,23.591,58.050,61.732,0.674,0.031,-0.029,-70.521,99.417,7.121,0.673,-0.303,-0.317,0.412,1.013,1.077,-1.231,1.735,0.124
PG,4478,6.164,10.100,2613.150,303,0,6.314,-0.136,0.636,57.246,75.981,61.342,0.644,-0.002,-0.041,79.852,189.171,88.754,0.592,-0.026,-0.477,0.999,1.326,1.071,1.394,3.302,1.549
PRA,4479,2.596,9.433,2144.555,283,0,2.746,-0.018,1.116,-36.642,-8.552,61.471,0.302,-0.015,0.002,71.602,-119.143,56.564,-0.599,-1.382,-1.305,-0.640,-0.149,1.073,1.250,-2.079,0.987
PRB,4480,6.651,10.267,2994.995,308,0,6.801,0.524,0.703,36.315,66.989,63.528,0.695,0.048,-0.029,-39.385,96.870,12.149,0.616,-0.177,-0.301,0.634,1.169,1.109,-0.687,1.691,0.212
PRD,4481,2.758,3.367,947.734,101,0,2.908,-0.350,0.468,22.020,45.830,62.746,0.887,-0.114,-0.119,-17.379,13.183,-7.464,1.376,0.413,-0.651,0.384,0.800,1.095,-0.303,0.230,-0.130
PR,4482,6.874,14.433,3331.729,433,0,7.024,0.014,0.552,-23.194,44.648,-60.724,0.508,0.011,-0.020,18.387,117.977,0.058,1.151,-0.129,-0.917,-0.405,0.779,-1.060,0.321,2.059,0.001
PBA,4483,2.322,3.467,837.314,104,0,2.472,-0.029,0.803,20.938,35.659,61.758,0.722,-0.019,-0.030,19.278,59.796,-60.877,1.326,-0.130,-0.743,0.365,0.622,1.078,0.336,1.044,-1.062
PG,4484,3.870,8.067,1519.543,242,0,4.020,-0.643,0.486,53.128,72.763,48.697,0.506,-0.078,-0.077,-70.016,156.067,-83.601,1.443,-0.977,-1.142,0.927,1.270,0.850,-1.222,2.724,-1.459
PRA,4485,1.252,15.000,1554.930,450,0,1.402,-0.307,1.008,-2.171,19.369,0.443,0.098,-0.028,-0.002,-6.243,-5.513,6.651,-0.012,-0.158,0.246,-0.038,0.338,0.008,-0.109,-0.096,0.116
PRB,4486,4.803,7.200,1885.187,216,0,4.953,0.099,0.733,21.576,53.939,62.088,0.705,0.009,-0.030,-14.249,53.340,5.175,0.674,0.341,-0.274,0.377,0.941,1.084,-0.249,0.931,0.090
PRD,4487,5.040,5.367,1729.488,161,0,5.190,0.364,0.164,20.539,37.207,60.338,1.012,0.050,-0.140,13.544,-70.589,-21.675,1.236,0.681,0.332,0.358,0.649,1.053,0.236,-1.232,-0.378
PR,4488,6.631,9.567,2953.892,287,0,6.781,0.319,0.720,35.218,66.675,62.750,0.740,0.024,-0.027,26.000,85.712,-0.220,0.964,-0.130,0.014,0.615,1.164,1.095,0.454,1.496,-0.004
PBA,4489,5.878,8.633,2548.011,259,0,6.028,1.510,0.465,-27.237,71.386,-1.477,0.725,0.175,-0.071,-188.572,18.989,5.070,0.990,1.548,-1.701,-0.475,1.246,-0.026,-3.291,0.331,0.088
PG,4490,5.721,10.400,2585.411,312,0,5.871,-0.415,0.622,52.286,70.037,63.341,0.575,-0.027,-0.044,68.461,99.745,60.797,0.693,-0.341,-0.584,0.913,1.222,1.106,1.195,1.741,1.061
PRA,4491,2.152,15.000,2854.287,450,0,2.302,0.057,1.092,-5.156,42.282,31.444,0.166,-0.002,-0.000,32.181,1.647,4.007,0.031,-0.485,-0.022,-0.090,0.738,0.549,0.562,0.029,0.070
PRB,4492,5.404,8.733,2324.489,262,0,5.554,1.338,0.487,-32.831,75.097,-41.668,0.657,0.159,-0.060,-93.745,122.893,61.823,0.352,1.200,-1.771,-0.573,1.311,-0.727,-1.636,2.145,1.079
PRD,4493,3.713,4.367,1291.077,131,0,3.863,0.616,0.376,17.612,38.314,65.084,0.918,0.122,-0.126,7.554,40.587,71.120,0.923,0.000,-0.650,0.307,0.669,1.136,0.132,0.708,1.241
PR,4494,3.404,4.467,1226.361,134,0,3.554,0.516,0.814,50.682,48.785,66.224,0.810,0.119,-0.034,68.066,88.484,97.574,0.689,0.504,-0.565,0.885,0.851,1.156,1.188,1.544,1.703
PBA,4495,5.371,8.667,2590.018,260,0,5.521,0.893,0.712,31.160,61.141,64.882,0.669,0.099,-0.019,-13.848,38.514,-7.283,0.719,0.175,-0.189,0.544,1.067,1.132,-0.242,0.672,-0.127
PG,4496,6.175,15.000,3294.352,450,0,6.325,0.575,0.677,21.166,66.643,35.247,0.439,0.044,-0.026,-0.031,0.351,0.667,0.005,0.003,0.003,0.369,1.163,0.615,-0.001,0.006,0.012
PRA,4497,0.127,3.933,432.462,118,0,0.277,-0.341,0.999,65.916,-65.603,-67.298,0.041,-0.100,-0.006,17.272,-216.183,-138.819,-1.578,1.071,-1.209,1.150,-1.145,-1.175,0.301,-3.773,-2.423
PRB,4498,5.745,9.467,2266.774,284,0,5.895,0.426,0.707,25.117,67.800,61.029,0.648,0.037,-0.041,-25.086,30.112,-3.500,0.376,0.305,-0.198,0.438,1.183,1.065,-0.438,0.526,-0.061
PRD,4499,2.276,3.367,881.722,101,0,2.426,0.758,0.656,18.997,26.264,61.505,0.725,0.219,-0.092,71.497,32.533,99.454,1.238,0.083,-0.504,0.332,0.458,1.073,1.248,0.568,1.736
PR,4500,1.573,3.767,818.257,113,0,1.723,0.019,0.899,-17.965,31.114,63.418,0.457,-0.014,-0.008,-15.636,-52.893,127.926,-0.161,0.216,-0.476,-0.314,0.543,1.107,-0.273,-0.923,2.233
PBA,4501,5.734,9.000,2603.599,270,0,5.884,0.327,0.563,57.046,76.274,73.324,0.669,0.043,-0.046,14.366,182.549,111.799,0.413,1.417,-1.597,0.996,1.331,1.280,0.251,3.186,1.951
PG,4502,4.156,15.000,2474.377,450,0,4.306,-0.180,0.737,16.117,51.730,21.244,0.293,-0.006,-0.026,-1.725,29.505,2.947,0.091,-0.014,-0.105,0.281,0.903,0.371,-0.030,0.515,0.051
PRA,4503,1.582,9.100,1592.447,273,0,1.732,-0.203,0.931,-41.257,-44.508,60.340,0.194,-0.041,-0.026,41.364,-152.464,10.246,-1.755,-0.577,-1.484,-0.720,-0.777,1.053,0.722,-2.661,0.179
PRB,4504,5.378,7.700,2234.285,231,0,5.528,1.418,0.470,-61.152,61.408,-44.351,0.755,0.186,-0.063,-208.956,-92.622,3.027,0.413,1.645,-1.541,-1.067,1.072,-0.774,-3.647,-1.617,0.053
PRD,4505,4.296,5.767,1609.394,173,0,4.446,0.392,0.166,20.070,56.836,62.931,0.800,0.058,-0.126,-116.620,50.853,-48.605,0.680,0.892,-0.841,0.350,0.992,1.098,-2.035,0.888,-0.848
PR,4506,2.836,4.300,914.157,129,0,2.986,0.115,0.681,30.134,56.566,63.183,0.699,0.041,-0.063,6.668,124.086,-60.541,1.263,0.273,-0.559,0.526,0.987,1.103,0.116,2.166,-1.057
PBA,4507,4.864,15.000,2625.842,450,0,5.014,-0.676,0.793,6.899,48.186,-2.764,0.349,-0.044,-0.009,0.457,-0.401,0.099,-0.006,-0.011,-0.009,0.120,0.841,-0.048,0.008,-0.007,0.002
PG,4508,2.381,5.533,560.797,166,0,2.531,-0.499,0.458,50.983,56.359,59.031,0.465,-0.091,-0.080,100.605,149.585,-8.115,0.782,-0.727,-1.270,0.890,0.984,1.030,1.756,2.611,-0.142
PRA,4509,2.328,14.700,2671.479,441,0,2.478,-0.678,1.197,31.590,-60.039,-63.152,0.181,-0.055,0.002,-69.170,-193.852,5.223,-1.581,0.767,-1.128,0.551,-1.048,-1.102,-1.207,-3.383,0.091
PRB,4510,5.626,9.067,2582.511,272,0,5.776,0.070,0.547,58.844,65.346,66.832,0.667,-0.001,-0.050,68.808,123.061,10.545,1.178,-0.836,-0.875,1.027,1.141,1.166,1.201,2.148,0.184
PRD,4511,6.934,7.267,2562.319,218,0,7.084,0.228,-0.188,27.535,58.686,61.066,1.012,0.032,-0.160,-26.026,-6.695,-45.749,0.817,0.319,-0.209,0.481,1.024,1.066,-0.454,-0.117,-0.798
PR,4512,5.070,7.667,2228.534,230,0,5.220,1.671,0.456,-20.251,68.115,4.789,0.699,0.209,-0.082,-135.585,6.829,3.301,-0.006,1.498,-1.525,-0.353,1.189,0.084,-2.366,0.119,0.058
PBA,4513,5.549,10.500,2517.231,315,0,5.699,-0.098,0.538,-34.520,64.438,-70.115,0.562,-0.006,-0.040,5.937,151.774,-26.684,1.194,0.255,-0.861,-0.602,1.125,-1.224,0.104,2.649,-0.466
PG,4514,5.092,15.000,2924.998,450,0,5.242,0.570,0.667,27.242,72.840,47.867,0.359,0.042,-0.028,-3.067,6.421,0.012,0.079,0.041,-0.018,0.475,1.271,0.835,-0.054,0.112,0.000
PRA,4515,2.883,15.000,2899.576,450,0,3.033,0.151,1.223,5.001,33.843,15.325,0.221,-0.000,0.006,-1.614,-19.941,-80.469,0.174,0.478,0.056,0.087,0.591,0.267,-0.028,-0.348,-1.404
PRB,4516,1.550,3.100,714.817,93,0,1.700,0.156,0.881,13.993,25.597,62.156,0.562,0.025,0.010,8.157,42.745,-12.064,1.102,0.610,-0.323,0.244,0.447,1.085,0.142,0.746,-0.211
PRD,4517,4.455,4.833,1506.191,145,0,4.605,0.120,0.216,45.007,50.971,68.881,0.970,0.023,-0.158,28.011,101.775,22.430,1.450,0.130,-0.754,0.786,0.890,1.202,0.489,1.776,0.391
PR,4518,6.236,9.000,2338.364,270,0,6.386,-0.067,0.515,-54.319,74.409,-73.751,0.735,-0.009,-0.057,-3.775,204.637,-19.295,1.143,0.382,-1.253,-0.948,1.299,-1.287,-0.066,3.572,-0.337
PBA,4519,5.355,15.000,2879.541,450,0,5.505,-0.435,0.783,5.175,44.824,-5.386,0.383,-0.039,-0.021,-0.627,-1.068,-0.332,-0.034,0.054,0.012,0.090,0.782,-0.094,-0.011,-0.019,-0.006
PG,4520,3.003,4.933,1153.148,148,0,3.153,-0.171,0.612,61.030,60.055,67.282,0.649,-0.038,-0.079,27.406,115.569,-55.150,0.821,-0.255,-0.910,1.065,1.048,1.174,0.478,2.017,-0.963
PRA,4521,0.533,3.567,573.504,107,0,0.683,-0.343,0.707,174.618,-81.981,165.476,0.169,-0.120,-0.106,-31.772,-299.613,-100.820,-1.518,1.093,-3.534,3.048,-1.431,2.888,-0.555,-5.229,-1.760
PRB,4522,6.492,10.533,2757.773,316,0,6.642,0.435,0.752,43.421,62.260,63.682,0.657,0.044,-0.024,55.261,61.412,62.899,0.603,0.236,-0.076,0.758,1.087,1.111,0.964,1.072,1.098
PRD,4523,4.513,5.667,1621.033,170,0,4.663,-1.707,-0.175,43.127,18.455,5.953,0.844,-0.308,-0.193,99.292,-89.744,-34.921,-0.327,-1.633,-2.042,0.753,0.322,0.104,1.733,-1.566,-0.609
PR,4524,5.567,15.000,2540.641,450,0,5.717,-0.763,0.748,13.157,54.549,-9.143,0.400,-0.051,-0.019,-21.086,11.293,0.144,0.140,0.280,-0.169,0.230,0.952,-0.160,-0.368,0.197,0.003
PBA,4525,7.089,15.000,3271.606,450,0,7.239,0.051,0.748,15.566,59.846,17.566,0.500,0.008,-0.019,4.018,5.658,1.028,0.042,-0.055,0.005,0.272,1.045,0.307,0.070,0.099,0.018
PG,4526,2.641,5.900,1020.191,177,0,2.791,-0.954,0.514,130.310,88.070,116.461,0.479,-0.179,-0.086,-118.779,190.263,-147.763,1.020,-1.458,-0.986,2.274,1.537,2.033,-2.073,3.321,-2.579
PRA,4527,2.583,15.000,2565.511,450,0,2.733,-0.358,1.145,12.045,45.395,-11.457,0.197,-0.036,-0.001,67.450,-38.763,9.675,-0.437,-0.339,0.389,0.210,0.792,-0.200,1.177,-0.677,0.169
PRB,4528,5.977,9.867,2729.032,296,0,6.127,-0.068,0.712,34.257,67.558,62.599,0.645,-0.008,-0.028,6.547,45.363,0.859,0.710,-0.329,-0.200,0.598,1.179,1.093,0.114,0.792,0.015
PRD,4529,0.864,1.600,266.407,48,0,1.014,0.131,0.862,-1.753,16.587,60.847,0.610,0.059,-0.050,-11.583,55.848,-32.852,1.184,0.110,-0.138,-0.031,0.289,1.062,-0.202,0.975,-0.573
PR,4530,6.677,10.267,3003.803,308,0,6.827,-0.159,0.687,55.491,78.992,61.084,0.690,-0.007,-0.026,12.024,169.687,23.751,0.625,-0.301,-0.437,0.969,1.379,1.066,0.210,2.962,0.415
PBA,4531,4.866,9.533,2376.801,286,0,5.016,-0.610,0.731,24.507,58.893,60.022,0.548,-0.076,-0.025,-6.534,59.321,1.796,0.679,0.034,-0.230,0.428,1.028,1.048,-0.114,1.035,0.031
PG,4532,5.117,8.567,2277.518,257,0,5.267,-0.138,0.627,53.080,75.014,63.802,0.631,-0.012,-0.050,11.948,51.300,-14.628,0.673,-1.014,-0.110,0.926,1.309,1.114,0.209,0.895,-0.255
PRA,4533,-0.190,4.167,-6.537,125,0,-0.040,-0.873,0.617,82.731,-59.640,-62.275,-0.045,-0.232,-0.112,138.158,-225.042,-84.153,-1.980,-1.048,-2.091,1.444,-1.041,-1.087,2.411,-3.928,-1.469
PRB,4534,4.306,8.000,2096.772,240,0,4.456,-0.161,0.489,8.331,-54.531,6.139,0.579,-0.022,-0.072,44.118,-240.694,20.136,-1.455,-0.814,-2.551,0.145,-0.952,0.107,0.770,-4.201,0.351
PRD,4535,5.620,5.833,1904.425,175,0,5.770,1.071,-0.100,73.943,71.599,63.062,1.017,0.187,-0.184,-78.079,140.704,-82.982,1.723,0.065,-2.027,1.291,1.250,1.101,-1.363,2.456,-1.448
PR,4536,5.553,9.267,2563.050,278,0,5.703,0.260,0.706,29.691,64.418,60.568,0.636,0.025,-0.030,10.061,57.319,-44.293,0.836,-0.930,-0.121,0.518,1.124,1.057,0.176,1.000,-0.773
PBA,4537,5.333,15.000,3086.325,450,0,5.483,0.191,0.825,10.004,38.301,-7.524,0.378,0.017,-0.014,-1.213,-5.311,3.937,-0.052,0.392,-0.029,0.175,0.668,-0.131,-0.021,-0.093,0.069
PG,4538,5.317,15.000,2820.979,450,0,5.467,0.299,0.690,20.213,64.445,30.012,0.375,0.022,-0.023,-2.474,12.154,1.418,0.164,0.033,0.015,0.353,1.125,0.524,-0.043,0.212,0.025
PRA,4539,0.984,14.833,2061.724,445,0,1.134,-1.023,0.594,60.263,-53.712,-65.161,0.083,-0.071,-0.043,-42.100,-377.979,-40.638,-1.699,-0.543,-3.060,1.052,-0.937,-1.137,-0.735,-6.597,-0.709
PRB,4540,2.826,6.100,1376.042,183,0,2.976,-0.150,0.777,-27.787,-0.130,60.816,0.508,-0.037,-0.036,91.689,-77.229,-24.299,-0.354,-1.488,-0.745,-0.485,-0.002,1.061,1.600,-1.348,-0.424
PRD,4541,4.399,5.000,1582.829,150,0,4.549,0.157,0.287,10.639,31.937,63.698,0.936,0.030,-0.149,11.967,104.754,-17.319,1.355,-0.193,-0.827,0.186,0.557,1.112,0.209,1.828,-0.302
PR,4542,7.121,15.000,3460.587,450,0,7.271,0.112,0.732,12.201,61.366,12.991,0.499,0.019,-0.023,16.115,10.844,-1.151,0.138,-0.207,0.112,0.213,1.071,0.227,0.281,0.189,-0.020
PBA,4543,5.321,9.367,2507.490,281,0,5.471,0.603,0.699,51.184,87.444,90.583,0.608,0.056,-0.034,12.937,87.528,-9.072,0.715,-0.051,-0.418,0.893,1.526,1.581,0.226,1.528,-0.158
PG,4544,6.711,9.167,2887.417,275,0,6.861,0.646,0.637,48.452,67.497,67.148,0.765,0.081,-0.058,-48.269,147.057,4.184,0.517,-0.891,-0.362,0.846,1.178,1.172,-0.842,2.567,0.073
PRA,4545,1.586,12.633,2004.214,379,0,1.736,-0.920,0.846,53.895,-84.434,-90.520,0.141,-0.087,-0.032,-49.653,-209.383,-131.147,-1.077,0.538,-2.829,0.941,-1.474,-1.580,-0.867,-3.654,-2.289
PRB,4546,5.373,15.000,3058.638,450,0,5.523,0.204,0.443,-65.384,-55.017,72.701,0.382,0.015,-0.041,-16.742,-220.511,48.190,-1.753,0.069,-2.486,-1.141,-0.960,1.269,-0.292,-3.849,0.841
PRD,4547,4.859,5.433,1765.258,163,0,5.009,0.311,0.126,28.840,54.640,64.234,0.950,0.063,-0.164,61.353,-22.954,103.842,1.128,0.826,-0.068,0.503,0.954,1.121,1.071,-0.401,1.812
PR,4548,6.734,11.367,3339.436,341,0,6.884,-0.190,0.749,12.062,55.356,60.718,0.629,-0.025,-0.025,-35.481,36.101,-50.014,1.083,-0.045,-0.124,0.211,0.966,1.060,-0.619,0.630,-0.873
PBA,4549,6.785,13.933,3421.127,418,0,6.935,0.648,0.710,36.114,74.453,62.542,0.525,0.038,-0.026,-10.764,68.140,0.556,0.954,-0.192,-0.313,0.630,1.299,1.092,-0.188,1.189,0.010
PG,4550,6.216,9.000,2887.746,270,0,6.366,-0.585,0.671,36.521,71.811,64.358,0.734,-0.072,-0.048,2.927,72.027,3.534,0.268,0.499,-0.247,0.637,1.253,1.123,0.051,1.257,0.062
PRA,4551,2.628,15.000,2742.871,450,0,2.778,0.729,1.255,-5.140,6.247,15.955,0.193,0.049,0.002,-10.210,-25.454,-0.037,-0.431,0.144,-0.043,-0.090,0.109,0.278,-0.178,-0.444,-0.001
PRB,4552,7.571,11.600,3597.995,348,0,7.721,0.596,0.671,37.257,68.076,61.083,0.687,0.057,-0.036,1.319,66.217,-5.269,0.676,-0.168,0.032,0.650,1.188,1.066,0.023,1.156,-0.092
PRD,4553,7.492,7.400,2608.436,222,0,7.642,-0.536,-0.410,-166.252,85.831,179.235,1.063,-0.064,-0.193,3.482,147.226,-110.253,1.303,-1.201,-1.093,-2.902,1.498,3.128,0.061,2.570,-1.924
PR,4554,3.784,6.033,1577.211,181,0,3.934,0.427,0.783,26.967,54.639,66.541,0.676,0.071,-0.033,-9.876,22.559,21.285,0.147,0.157,-0.116,0.471,0.954,1.161,-0.172,0.394,0.372
PBA,4555,5.160,7.767,2245.680,233,0,5.310,1.094,0.533,-71.750,83.434,-70.872,0.699,0.149,-0.069,-77.666,54.392,-6.643,0.685,0.860,-1.151,-1.252,1.456,-1.237,-1.356,0.949,-0.116
PG,4556,4.920,6.733,2090.832,202,0,5.070,0.062,0.630,61.952,63.134,64.255,0.776,0.017,-0.069,-94.480,110.075,-18.492,1.135,-0.226,-0.787,1.081,1.102,1.121,-1.649,1.921,-0.323
PRA,4557,2.201,15.000,2071.246,450,0,2.351,0.129,1.096,16.889,33.542,44.520,0.163,0.003,-0.005,45.441,37.694,20.385,0.057,-1.003,0.135,0.295,0.585,0.777,0.793,0.658,0.356
PRB,4558,2.862,5.800,1311.004,174,0,3.012,0.394,0.741,25.988,51.803,61.519,0.540,0.062,-0.036,-96.215,145.448,6.344,0.763,0.256,-0.274,0.454,0.904,1.074,-1.679,2.539,0.111
PRD,4559,3.280,3.667,1011.044,110,0,3.430,0.238,0.329,55.321,65.614,63.803,0.951,0.058,-0.176,58.840,128.520,97.760,1.065,1.014,-0.990,0.966,1.145,1.114,1.027,2.243,1.706
PR,4560,5.794,9.433,2553.863,283,0,5.944,-0.600,0.480,-37.597,53.034,-62.469,0.649,-0.071,-0.054,-38.927,100.602,-43.693,1.273,0.298,-0.877,-0.656,0.926,-1.090,-0.679,1.756,-0.763
PBA,4561,2.462,3.800,806.343,114,0,2.612,1.780,0.499,-50.309,47.260,32.408,0.686,0.493,-0.133,-153.166,-87.686,29.778,0.361,1.649,-2.078,-0.878,0.825,0.566,-2.673,-1.530,0.520
PG,4562,5.698,14.667,2528.867,440,0,5.848,0.042,0.656,56.335,76.453,63.405,0.407,0.004,-0.032,-63.185,95.063,-10.087,0.486,-1.048,-0.265,0.983,1.334,1.107,-1.103,1.659,-0.176
